call,node_depth,var,score,num_candidates,time
9329,173,t_x_112,0.3197033375206849,46,306.871870
9330,174,t_x_187,0.3195347061135602,45,306.896342
9331,175,t_x_235,0.3193493197656214,44,306.919994
9332,176,t_x_63,0.3193462006926152,43,306.944341
9333,177,t_x_439,0.31905430647098704,42,306.979261
9334,178,t_x_70,0.31875483678757077,41,307.002634
9335,179,t_x_69,0.3187309179251806,40,307.025360
9336,180,t_x_356,0.31860603215529865,39,307.048398
9337,181,t_x_247,0.3185092782668806,38,307.071994
9338,182,t_x_146,0.3183069069966693,37,307.095533
9339,183,t_x_40,0.3182723724320793,36,307.117834
9340,184,t_x_96,0.3181829080367553,35,307.140800
9341,185,t_x_391,0.31818185738335797,34,307.164623
9342,186,t_x_60,0.318135541005953,33,307.186608
9343,187,t_x_448,0.31809788928887106,32,307.208433
9344,188,t_x_34,0.31800397427268234,31,307.231054
9345,189,t_x_347,0.317349019525933,30,307.253233
9346,163,t_x_130,0.3237189430626469,287,307.302923
9347,164,t_x_131,0.32326796846853334,52,307.407373
9348,165,t_x_27,0.3226116951650698,51,307.448809
9349,166,t_x_138,0.3221951617760623,50,307.474224
9350,167,t_x_327,0.3211406740627265,49,307.498710
9351,168,t_x_375,0.32083768524015677,48,307.522704
9352,169,t_x_269,0.3207389474023821,47,307.547106
9353,170,t_x_190,0.3203893311707023,46,307.570623
9354,171,t_x_143,0.3203363352962292,45,307.593975
9355,172,t_x_128,0.3201485176076543,44,307.617377
9356,173,t_x_92,0.3201060406698506,43,307.652090
9357,174,t_x_447,0.3201059070916388,42,307.675444
9358,175,t_x_449,0.3200522998991134,41,307.698047
9359,176,t_x_272,0.3200110872880186,40,307.720766
9360,177,t_x_437,0.3199783566261846,39,307.754464
9361,178,t_x_280,0.31990873351166077,38,307.777566
9362,179,t_x_93,0.31969098511900007,37,307.810929
9363,180,t_x_257,0.3196862469239287,36,307.832816
9364,181,t_x_319,0.3196661549508256,35,307.854945
9365,182,t_x_28,0.31963977817813943,34,307.877064
9366,183,t_x_431,0.3195293554421153,33,307.900040
9367,184,t_x_182,0.3192603059870898,32,307.922080
9368,185,t_x_443,0.31919004525908323,31,307.943869
9369,186,t_x_329,0.3191806753137926,30,307.964853
9370,164,t_x_1,0.3237047946964038,286,308.014440
9371,165,t_x_408,0.3235294581808897,49,308.117572
9372,166,t_x_419,0.323059624125218,48,308.140790
9373,167,t_x_338,0.32264023726710334,47,308.174917
9374,168,t_x_6,0.32156760061632716,46,308.201455
9375,169,t_x_91,0.32105979179969935,45,308.237386
9376,170,t_x_269,0.3207389474023821,44,308.260486
9377,171,t_x_429,0.32064953327757917,43,308.282767
9378,172,t_x_409,0.32060591343907036,42,308.305967
9379,173,t_x_249,0.3203398526266621,41,308.329429
9380,174,t_x_4,0.32030328407467384,40,308.351523
9381,175,t_x_11,0.32017864898743276,39,308.385290
9382,176,t_x_92,0.3201060406698506,38,308.418040
9383,177,t_x_272,0.3200110872880186,37,308.439962
9384,178,t_x_282,0.3196933056683402,36,308.461811
9385,179,t_x_257,0.3196862469239287,35,308.483617
9386,180,t_x_28,0.31963977817813943,34,308.509373
9387,181,t_x_255,0.31961596194100095,33,308.531032
9388,182,t_x_252,0.31946986491772833,32,308.552560
9389,183,t_x_279,0.3193139926659193,31,308.573739
9390,184,t_x_182,0.3192603059870898,30,308.595031
9391,165,t_x_35,0.323694450763153,285,308.647598
9392,166,t_x_36,0.32315741763196254,44,308.753579
9393,167,t_x_375,0.32083768524015677,43,308.789242
9394,168,t_x_162,0.32046107090717313,42,308.824150
9395,169,t_x_376,0.3203565634718892,41,308.847156
9396,170,t_x_317,0.32030211942610837,40,308.869383
9397,171,t_x_155,0.3200636541751233,39,308.891965
9398,172,t_x_272,0.3200110872880186,38,308.914944
9399,173,t_x_161,0.31993337202310457,37,308.937019
9400,174,t_x_280,0.31990873351166077,36,308.959445
9401,175,t_x_158,0.3198822175572763,35,308.981844
9402,176,t_x_348,0.319840074379505,34,309.004215
9403,177,t_x_39,0.3197549282209896,33,309.025481
9404,178,t_x_379,0.31970047243472205,32,309.057709
9405,179,t_x_32,0.31928257804655796,31,309.088951
9406,180,t_x_427,0.3192083979091698,30,309.120296
9407,166,t_x_328,0.3235503395467524,284,309.175853
9408,167,t_x_36,0.32315741763196254,44,309.291003
9409,168,t_x_433,0.3218899203392841,43,309.314879
9410,169,t_x_327,0.3211406740627265,42,309.338164
9411,170,t_x_368,0.32082819954508945,41,309.373581
9412,171,t_x_95,0.32077476127869986,40,309.396522
9413,172,t_x_324,0.3205857039195655,39,309.419702
9414,173,t_x_317,0.32030211942610837,38,309.453287
9415,174,t_x_348,0.319840074379505,37,309.486023
9416,175,t_x_90,0.31975708337557535,36,309.508181
9417,176,t_x_379,0.31970047243472205,35,309.530114
9418,177,t_x_319,0.3196661549508256,34,309.552027
9419,178,t_x_358,0.31957730052731464,33,309.584310
9420,179,t_x_427,0.3192083979091698,32,309.606270
9421,180,t_x_329,0.3191806753137926,31,309.628302
9422,181,t_x_344,0.31900478376110813,30,309.651420
9423,167,t_x_408,0.3235294581808897,283,309.700522
9424,168,t_x_181,0.32346568703913375,43,309.803434
9425,169,t_x_191,0.3231065965073835,42,309.838781
9426,170,t_x_419,0.323059624125218,41,309.868109
9427,171,t_x_415,0.32298385976283783,40,309.901918
9428,172,t_x_27,0.3226116951650698,39,309.936110
9429,173,t_x_138,0.3221951617760623,38,309.960462
9430,174,t_x_350,0.3220023172227456,37,309.984529
9431,175,t_x_6,0.32156760061632716,36,310.007027
9432,176,t_x_409,0.32060591343907036,35,310.030417
9433,177,t_x_135,0.32055137576989046,34,310.063554
9434,178,t_x_357,0.3201529313354039,33,310.087057
9435,179,t_x_437,0.3199783566261846,32,310.109692
9436,180,t_x_222,0.31980409393388687,31,310.132517
9437,181,t_x_358,0.31957730052731464,30,310.155561
9438,168,t_x_345,0.32350193897925106,282,310.205377
9439,169,t_x_304,0.3231550820374737,55,310.307893
9440,170,t_x_419,0.323059624125218,54,310.334798
9441,171,t_x_350,0.3220023172227456,53,310.377028
9442,172,t_x_354,0.3213662439305996,52,310.421720
9443,173,t_x_375,0.32083768524015677,51,310.465171
9444,174,t_x_61,0.3206324300073691,50,310.490077
9445,175,t_x_409,0.32060591343907036,49,310.515173
9446,176,t_x_324,0.3205857039195655,48,310.553349
9447,177,t_x_357,0.3201529313354039,47,310.577466
9448,178,t_x_371,0.31997869627072717,46,310.614076
9449,179,t_x_437,0.3199783566261846,45,310.638135
9450,180,t_x_348,0.319840074379505,44,310.662754
9451,181,t_x_351,0.3198275341993695,43,310.697338
9452,182,t_x_358,0.31957730052731464,42,310.732706
9453,183,t_x_63,0.3193462006926152,41,310.767376
9454,184,t_x_182,0.3192603059870898,40,310.790886
9455,185,t_x_329,0.3191806753137926,39,310.814228
9456,186,t_x_384,0.3190740655960574,38,310.837368
9457,187,t_x_439,0.31905430647098704,37,310.859276
9458,188,t_x_389,0.3190051244560763,36,310.882903
9459,189,t_x_353,0.3190031724528899,35,310.904834
9460,190,t_x_414,0.31898229808373346,34,310.929098
9461,191,t_x_321,0.3189184288017534,33,310.951277
9462,192,t_x_9,0.31880382724696477,32,310.973792
9463,193,t_x_356,0.31860603215529865,31,310.996278
9464,194,t_x_388,0.31859982612148885,30,311.027257
9465,169,t_x_181,0.32346568703913375,281,311.079607
9466,170,t_x_131,0.32326796846853334,51,311.191312
9467,171,t_x_191,0.3231065965073835,50,311.222217
9468,172,t_x_419,0.323059624125218,49,311.260132
9469,173,t_x_350,0.3220023172227456,48,311.297194
9470,174,t_x_184,0.3204442243710062,47,311.320790
9471,175,t_x_190,0.3203893311707023,46,311.356412
9472,176,t_x_11,0.32017864898743276,45,311.390729
9473,177,t_x_357,0.3201529313354039,44,311.413871
9474,178,t_x_351,0.3198275341993695,43,311.436797
9475,179,t_x_93,0.31969098511900007,42,311.459996
9476,180,t_x_358,0.31957730052731464,41,311.483216
9477,181,t_x_187,0.3195347061135602,40,311.505899
9478,182,t_x_63,0.3193462006926152,39,311.539330
9479,183,t_x_182,0.3192603059870898,38,311.562538
9480,184,t_x_188,0.31901848908761204,37,311.595851
9481,185,t_x_121,0.31900809173540023,36,311.617494
9482,186,t_x_344,0.31900478376110813,35,311.640193
9483,187,t_x_414,0.31898229808373346,34,311.661237
9484,188,t_x_9,0.31880382724696477,33,311.682988
9485,189,t_x_120,0.31880171171540855,32,311.704633
9486,190,t_x_406,0.3187332588205406,31,311.726496
9487,191,t_x_263,0.318706573347225,30,311.747053
9488,170,t_x_300,0.32343917332278554,280,311.797938
9489,171,t_x_304,0.3231550820374737,45,311.900712
9490,172,t_x_161,0.31993337202310457,44,311.938549
9491,173,t_x_158,0.3198822175572763,43,311.962000
9492,174,t_x_351,0.3198275341993695,42,311.984708
9493,175,t_x_222,0.31980409393388687,41,312.007592
9494,176,t_x_29,0.31970262399898997,40,312.030356
9495,177,t_x_431,0.3195293554421153,39,312.052971
9496,178,t_x_312,0.31948945754507085,38,312.075528
9497,179,t_x_252,0.31946986491772833,37,312.108274
9498,180,t_x_344,0.31900478376110813,36,312.130529
9499,181,t_x_310,0.3186284145331494,35,312.152615
9500,182,t_x_247,0.3185092782668806,34,312.184949
9501,183,t_x_422,0.3183627391269323,33,312.207212
9502,184,t_x_243,0.3178222164750265,32,312.229114
9503,185,t_x_24,0.31704158739102617,31,312.250768
9504,186,t_x_154,0.3165212994787281,30,312.272339
9505,171,t_x_151,0.32337424325993264,279,312.321365
9506,172,t_x_36,0.32315741763196254,42,312.428474
9507,173,t_x_59,0.3230693864089372,41,312.453043
9508,174,t_x_241,0.3213790574644039,40,312.476235
9509,175,t_x_429,0.32064953327757917,39,312.498814
9510,176,t_x_162,0.32046107090717313,38,312.524617
9511,177,t_x_155,0.3200636541751233,37,312.559506
9512,178,t_x_371,0.31997869627072717,36,312.581590
9513,179,t_x_161,0.31993337202310457,35,312.604241
9514,180,t_x_158,0.3198822175572763,34,312.626486
9515,181,t_x_29,0.31970262399898997,33,312.658157
9516,182,t_x_312,0.31948945754507085,32,312.680129
9517,183,t_x_160,0.31941654628814786,31,312.702486
9518,184,t_x_235,0.3193493197656214,30,312.724147
9519,172,t_x_131,0.32326796846853334,278,312.775838
9520,173,t_x_433,0.3218899203392841,46,312.876649
9521,174,t_x_375,0.32083768524015677,45,312.900168
9522,175,t_x_269,0.3207389474023821,44,312.935853
9523,176,t_x_429,0.32064953327757917,43,312.959206
9524,177,t_x_135,0.32055137576989046,42,312.982270
9525,178,t_x_184,0.3204442243710062,41,313.005564
9526,179,t_x_190,0.3203893311707023,40,313.028275
9527,180,t_x_143,0.3203363352962292,39,313.051025
9528,181,t_x_317,0.32030211942610837,38,313.074270
9529,182,t_x_435,0.32023988121854285,37,313.096586
9530,183,t_x_128,0.3201485176076543,36,313.119207
9531,184,t_x_92,0.3201060406698506,35,313.151955
9532,185,t_x_272,0.3200110872880186,34,313.174046
9533,186,t_x_280,0.31990873351166077,33,313.195309
9534,187,t_x_90,0.31975708337557535,32,313.216611
9535,188,t_x_29,0.31970262399898997,31,313.238133
9536,189,t_x_319,0.3196661549508256,30,313.260694
9537,173,t_x_36,0.32315741763196254,277,313.310028
9538,174,t_x_59,0.3230693864089372,48,313.408698
9539,175,t_x_433,0.3218899203392841,47,313.433769
9540,176,t_x_327,0.3211406740627265,46,313.457458
9541,177,t_x_375,0.32083768524015677,45,313.482400
9542,178,t_x_61,0.3206324300073691,44,313.505075
9543,179,t_x_324,0.3205857039195655,43,313.528394
9544,180,t_x_162,0.32046107090717313,42,313.550905
9545,181,t_x_376,0.3203565634718892,41,313.573727
9546,182,t_x_317,0.32030211942610837,40,313.596271
9547,183,t_x_357,0.3201529313354039,39,313.618519
9548,184,t_x_155,0.3200636541751233,38,313.640354
9549,185,t_x_272,0.3200110872880186,37,313.662466
9550,186,t_x_39,0.3197549282209896,36,313.684554
9551,187,t_x_63,0.3193462006926152,35,313.716684
9552,188,t_x_32,0.31928257804655796,34,313.738176
9553,189,t_x_329,0.3191806753137926,33,313.761080
9554,190,t_x_33,0.31907745609654115,32,313.782969
9555,191,t_x_384,0.3190740655960574,31,313.805390
9556,192,t_x_58,0.3188222732541668,30,313.826042
9557,174,t_x_304,0.3231550820374737,276,313.875303
9558,175,t_x_338,0.32264023726710334,37,313.973555
9559,176,t_x_27,0.3226116951650698,36,313.995671
9560,177,t_x_61,0.3206324300073691,35,314.017603
9561,178,t_x_357,0.3201529313354039,34,314.038990
9562,179,t_x_155,0.3200636541751233,33,314.060475
9563,180,t_x_112,0.3197033375206849,32,314.082305
9564,181,t_x_28,0.31963977817813943,31,314.113679
9565,182,t_x_312,0.31948945754507085,30,314.135142
9566,175,t_x_191,0.3231065965073835,275,314.193339
9567,176,t_x_415,0.32298385976283783,53,314.293581
9568,177,t_x_91,0.32105979179969935,52,314.318309
9569,178,t_x_95,0.32077476127869986,51,314.360399
9570,179,t_x_269,0.3207389474023821,50,314.386236
9571,180,t_x_184,0.3204442243710062,49,314.410357
9572,181,t_x_190,0.3203893311707023,48,314.450293
9573,182,t_x_92,0.3201060406698506,47,314.486512
9574,183,t_x_348,0.319840074379505,46,314.510194
9575,184,t_x_93,0.31969098511900007,45,314.532740
9576,185,t_x_257,0.3196862469239287,44,314.555721
9577,186,t_x_255,0.31961596194100095,43,314.579480
9578,187,t_x_187,0.3195347061135602,42,314.603061
9579,188,t_x_182,0.3192603059870898,41,314.636704
9580,189,t_x_384,0.3190740655960574,40,314.671226
9581,190,t_x_188,0.31901848908761204,39,314.692852
9582,191,t_x_389,0.3190051244560763,38,314.716968
9583,192,t_x_353,0.3190031724528899,37,314.738688
9584,193,t_x_70,0.31875483678757077,36,314.760710
9585,194,t_x_263,0.318706573347225,35,314.783148
9586,195,t_x_127,0.31864984704845123,34,314.805179
9587,196,t_x_405,0.3184748756480654,33,314.826588
9588,197,t_x_175,0.318348868548595,32,314.848084
9589,198,t_x_94,0.31824593329857287,31,314.869427
9590,199,t_x_96,0.3181829080367553,30,314.890418
9591,176,t_x_59,0.3230693864089372,274,314.938923
9592,177,t_x_324,0.3205857039195655,42,315.036916
9593,178,t_x_190,0.3203893311707023,41,315.059530
9594,179,t_x_317,0.32030211942610837,40,315.082211
9595,180,t_x_272,0.3200110872880186,39,315.104500
9596,181,t_x_161,0.31993337202310457,38,315.126260
9597,182,t_x_158,0.3198822175572763,37,315.148594
9598,183,t_x_279,0.3193139926659193,36,315.170517
9599,184,t_x_246,0.3190836364520209,35,315.194805
9600,185,t_x_344,0.31900478376110813,34,315.225971
9601,186,t_x_321,0.3189184288017534,33,315.247882
9602,187,t_x_58,0.3188222732541668,32,315.269352
9603,188,t_x_52,0.3186162959873259,31,315.291435
9604,189,t_x_40,0.3182723724320793,30,315.313322
9605,177,t_x_419,0.323059624125218,273,315.363887
9606,178,t_x_415,0.32298385976283783,48,315.462760
9607,179,t_x_350,0.3220023172227456,47,315.504315
9608,180,t_x_6,0.32156760061632716,46,315.543948
9609,181,t_x_354,0.3213662439305996,45,315.569217
9610,182,t_x_409,0.32060591343907036,44,315.596424
9611,183,t_x_4,0.32030328407467384,43,315.631193
9612,184,t_x_437,0.3199783566261846,42,315.655264
9613,185,t_x_348,0.319840074379505,41,315.679561
9614,186,t_x_358,0.31957730052731464,40,315.714716
9615,187,t_x_436,0.3195203958746361,39,315.749759
9616,188,t_x_235,0.3193493197656214,38,315.773073
9617,189,t_x_182,0.3192603059870898,37,315.797363
9618,190,t_x_439,0.31905430647098704,36,315.820137
9619,191,t_x_389,0.3190051244560763,35,315.842756
9620,192,t_x_344,0.31900478376110813,34,315.865387
9621,193,t_x_353,0.3190031724528899,33,315.887587
9622,194,t_x_414,0.31898229808373346,32,315.909058
9623,195,t_x_9,0.31880382724696477,31,315.930404
9624,196,t_x_382,0.31876090221757525,30,315.952667
9625,178,t_x_415,0.32298385976283783,272,316.001358
9626,179,t_x_338,0.32264023726710334,48,316.100036
9627,180,t_x_354,0.3213662439305996,47,316.125940
9628,181,t_x_409,0.32060591343907036,46,316.150690
9629,182,t_x_135,0.32055137576989046,45,316.188038
9630,183,t_x_190,0.3203893311707023,44,316.212592
9631,184,t_x_376,0.3203565634718892,43,316.248308
9632,185,t_x_4,0.32030328407467384,42,316.271571
9633,186,t_x_435,0.32023988121854285,41,316.295797
9634,187,t_x_11,0.32017864898743276,40,316.319055
9635,188,t_x_437,0.3199783566261846,39,316.342709
9636,189,t_x_348,0.319840074379505,38,316.365709
9637,190,t_x_379,0.31970047243472205,37,316.388357
9638,191,t_x_436,0.3195203958746361,36,316.411163
9639,192,t_x_182,0.3192603059870898,35,316.434259
9640,193,t_x_188,0.31901848908761204,34,316.456445
9641,194,t_x_389,0.3190051244560763,33,316.478630
9642,195,t_x_344,0.31900478376110813,32,316.501346
9643,196,t_x_414,0.31898229808373346,31,316.523510
9644,197,t_x_9,0.31880382724696477,30,316.544585
9645,179,t_x_338,0.32264023726710334,271,316.594327
9646,180,t_x_433,0.3218899203392841,50,316.699704
9647,181,t_x_327,0.3211406740627265,49,316.726111
9648,182,t_x_429,0.32064953327757917,48,316.752111
9649,183,t_x_409,0.32060591343907036,47,316.777013
9650,184,t_x_184,0.3204442243710062,46,316.802151
9651,185,t_x_435,0.32023988121854285,45,316.828689
9652,186,t_x_449,0.3200522998991134,44,316.852956
9653,187,t_x_371,0.31997869627072717,43,316.878359
9654,188,t_x_222,0.31980409393388687,42,316.903481
9655,189,t_x_187,0.3195347061135602,41,316.928410
9656,190,t_x_431,0.3195293554421153,40,316.952655
9657,191,t_x_436,0.3195203958746361,39,316.976868
9658,192,t_x_279,0.3193139926659193,38,317.000369
9659,193,t_x_238,0.3192659625599451,37,317.024762
9660,194,t_x_281,0.3191887990043659,36,317.049647
9661,195,t_x_329,0.3191806753137926,35,317.072665
9662,196,t_x_439,0.31905430647098704,34,317.096411
9663,197,t_x_188,0.31901848908761204,33,317.118952
9664,198,t_x_344,0.31900478376110813,32,317.142495
9665,199,t_x_414,0.31898229808373346,31,317.164268
9666,200,t_x_310,0.3186284145331494,30,317.187486
9667,180,t_x_27,0.3226116951650698,270,317.237957
9668,181,t_x_368,0.32082819954508945,49,317.336596
9669,182,t_x_162,0.32046107090717313,48,317.361409
9670,183,t_x_249,0.3203398526266621,47,317.385010
9671,184,t_x_92,0.3201060406698506,46,317.409431
9672,185,t_x_371,0.31997869627072717,45,317.433559
9673,186,t_x_161,0.31993337202310457,44,317.457720
9674,187,t_x_112,0.3197033375206849,43,317.481018
9675,188,t_x_29,0.31970262399898997,42,317.503851
9676,189,t_x_28,0.31963977817813943,41,317.538033
9677,190,t_x_284,0.31956004451484066,40,317.572589
9678,191,t_x_160,0.31941654628814786,39,317.595390
9679,192,t_x_9,0.31880382724696477,38,317.618545
9680,193,t_x_406,0.3187332588205406,37,317.641053
9681,194,t_x_127,0.31864984704845123,36,317.664141
9682,195,t_x_278,0.31856550808332806,35,317.687105
9683,196,t_x_247,0.3185092782668806,34,317.709614
9684,197,t_x_276,0.3183400161444687,33,317.732213
9685,198,t_x_96,0.3181829080367553,32,317.754708
9686,199,t_x_391,0.31818185738335797,31,317.777018
9687,200,t_x_275,0.31771745817028574,30,317.798936
9688,181,t_x_138,0.3221951617760623,269,317.848081
9689,182,t_x_433,0.3218899203392841,52,317.952585
9690,183,t_x_99,0.3215428667997927,51,317.977633
9691,184,t_x_241,0.3213790574644039,50,318.020368
9692,185,t_x_91,0.32105979179969935,49,318.045663
9693,186,t_x_61,0.3206324300073691,48,318.070710
9694,187,t_x_135,0.32055137576989046,47,318.094734
9695,188,t_x_249,0.3203398526266621,46,318.130278
9696,189,t_x_143,0.3203363352962292,45,318.154415
9697,190,t_x_231,0.32026074926974174,44,318.190748
9698,191,t_x_447,0.3201059070916388,43,318.214744
9699,192,t_x_449,0.3200522998991134,42,318.237748
9700,193,t_x_371,0.31997869627072717,41,318.261220
9701,194,t_x_161,0.31993337202310457,40,318.284890
9702,195,t_x_90,0.31975708337557535,39,318.307358
9703,196,t_x_282,0.3196933056683402,38,318.330754
9704,197,t_x_93,0.31969098511900007,37,318.354391
9705,198,t_x_284,0.31956004451484066,36,318.377484
9706,199,t_x_431,0.3195293554421153,35,318.401216
9707,200,t_x_370,0.3195182550040618,34,318.423945
9708,201,t_x_160,0.31941654628814786,33,318.447195
9709,202,t_x_235,0.3193493197656214,32,318.469906
9710,203,t_x_242,0.3193170507532921,31,318.492434
9711,204,t_x_439,0.31905430647098704,30,318.514849
9712,182,t_x_350,0.3220023172227456,268,318.564880
9713,183,t_x_354,0.3213662439305996,48,318.664494
9714,184,t_x_375,0.32083768524015677,47,318.705555
9715,185,t_x_409,0.32060591343907036,46,318.730330
9716,186,t_x_435,0.32023988121854285,45,318.755271
9717,187,t_x_357,0.3201529313354039,44,318.779809
9718,188,t_x_348,0.319840074379505,43,318.815466
9719,189,t_x_351,0.3198275341993695,42,318.850022
9720,190,t_x_222,0.31980409393388687,41,318.884807
9721,191,t_x_379,0.31970047243472205,40,318.909316
9722,192,t_x_319,0.3196661549508256,39,318.943653
9723,193,t_x_358,0.31957730052731464,38,318.967403
9724,194,t_x_235,0.3193493197656214,37,319.000755
9725,195,t_x_384,0.3190740655960574,36,319.024071
9726,196,t_x_353,0.3190031724528899,35,319.046132
9727,197,t_x_414,0.31898229808373346,34,319.079040
9728,198,t_x_382,0.31876090221757525,33,319.101497
9729,199,t_x_70,0.31875483678757077,32,319.124071
9730,200,t_x_69,0.3187309179251806,31,319.146779
9731,201,t_x_356,0.31860603215529865,30,319.169020
9732,183,t_x_433,0.3218899203392841,267,319.227277
9733,184,t_x_6,0.32156760061632716,44,319.322417
9734,185,t_x_368,0.32082819954508945,43,319.347105
9735,186,t_x_429,0.32064953327757917,42,319.371424
9736,187,t_x_376,0.3203565634718892,41,319.406545
9737,188,t_x_143,0.3203363352962292,40,319.430378
9738,189,t_x_435,0.32023988121854285,39,319.453278
9739,190,t_x_447,0.3201059070916388,38,319.476529
9740,191,t_x_371,0.31997869627072717,37,319.499025
9741,192,t_x_437,0.3199783566261846,36,319.522177
9742,193,t_x_158,0.3198822175572763,35,319.545485
9743,194,t_x_39,0.3197549282209896,34,319.568376
9744,195,t_x_379,0.31970047243472205,33,319.591502
9745,196,t_x_319,0.3196661549508256,32,319.613893
9746,197,t_x_431,0.3195293554421153,31,319.636333
9747,198,t_x_436,0.3195203958746361,30,319.660519
9748,184,t_x_6,0.32156760061632716,266,319.708187
9749,185,t_x_429,0.32064953327757917,46,319.803545
9750,186,t_x_190,0.3203893311707023,45,319.827870
9751,187,t_x_4,0.32030328407467384,44,319.853564
9752,188,t_x_11,0.32017864898743276,43,319.889664
9753,189,t_x_357,0.3201529313354039,42,319.923409
9754,190,t_x_90,0.31975708337557535,41,319.946187
9755,191,t_x_39,0.3197549282209896,40,319.969547
9756,192,t_x_187,0.3195347061135602,39,319.992749
9757,193,t_x_182,0.3192603059870898,38,320.014968
9758,194,t_x_244,0.31920743172188837,37,320.037243
9759,195,t_x_250,0.31910493517402994,36,320.060077
9760,196,t_x_33,0.31907745609654115,35,320.082565
9761,197,t_x_344,0.31900478376110813,34,320.105507
9762,198,t_x_414,0.31898229808373346,33,320.127875
9763,199,t_x_9,0.31880382724696477,32,320.149708
9764,200,t_x_266,0.31875346140061533,31,320.171054
9765,201,t_x_406,0.3187332588205406,30,320.192572
9766,185,t_x_99,0.3215428667997927,265,320.240635
9767,186,t_x_327,0.3211406740627265,48,320.342682
9768,187,t_x_91,0.32105979179969935,47,320.366028
9769,188,t_x_375,0.32083768524015677,46,320.405267
9770,189,t_x_95,0.32077476127869986,45,320.428432
9771,190,t_x_324,0.3205857039195655,44,320.465921
9772,191,t_x_143,0.3203363352962292,43,320.488234
9773,192,t_x_4,0.32030328407467384,42,320.510357
9774,193,t_x_128,0.3201485176076543,41,320.532636
9775,194,t_x_92,0.3201060406698506,40,320.555069
9776,195,t_x_447,0.3201059070916388,39,320.576611
9777,196,t_x_280,0.31990873351166077,38,320.598245
9778,197,t_x_90,0.31975708337557535,37,320.619728
9779,198,t_x_379,0.31970047243472205,36,320.652715
9780,199,t_x_93,0.31969098511900007,35,320.674001
9781,200,t_x_319,0.3196661549508256,34,320.706880
9782,201,t_x_284,0.31956004451484066,33,320.728194
9783,202,t_x_63,0.3193462006926152,32,320.749340
9784,203,t_x_279,0.3193139926659193,31,320.770575
9785,204,t_x_188,0.31901848908761204,30,320.791425
9786,186,t_x_241,0.3213790574644039,264,320.839589
9787,187,t_x_375,0.32083768524015677,38,320.934439
9788,188,t_x_162,0.32046107090717313,37,320.956310
9789,189,t_x_249,0.3203398526266621,36,320.979210
9790,190,t_x_435,0.32023988121854285,35,321.011470
9791,191,t_x_11,0.32017864898743276,34,321.033679
9792,192,t_x_312,0.31948945754507085,33,321.056008
9793,193,t_x_252,0.31946986491772833,32,321.078236
9794,194,t_x_235,0.3193493197656214,31,321.109984
9795,195,t_x_242,0.3193170507532921,30,321.162899
9796,187,t_x_354,0.3213662439305996,263,321.231407
9797,188,t_x_324,0.3205857039195655,41,321.339115
9798,189,t_x_231,0.32026074926974174,40,321.363214
9799,190,t_x_357,0.3201529313354039,39,321.387112
9800,191,t_x_437,0.3199783566261846,38,321.421575
9801,192,t_x_348,0.319840074379505,37,321.445527
9802,193,t_x_351,0.3198275341993695,36,321.479293
9803,194,t_x_319,0.3196661549508256,35,321.504453
9804,195,t_x_358,0.31957730052731464,34,321.527661
9805,196,t_x_238,0.3192659625599451,33,321.560762
9806,197,t_x_384,0.3190740655960574,32,321.584405
9807,198,t_x_353,0.3190031724528899,31,321.605973
9808,199,t_x_414,0.31898229808373346,30,321.627362
9809,188,t_x_327,0.3211406740627265,262,321.675427
9810,189,t_x_375,0.32083768524015677,55,321.782416
9811,190,t_x_324,0.3205857039195655,54,321.809228
9812,191,t_x_317,0.32030211942610837,53,321.853689
9813,192,t_x_231,0.32026074926974174,52,321.894623
9814,193,t_x_363,0.3201927993523778,51,321.919150
9815,194,t_x_155,0.3200636541751233,50,321.945404
9816,195,t_x_161,0.31993337202310457,49,321.970011
9817,196,t_x_39,0.3197549282209896,48,321.993920
9818,197,t_x_379,0.31970047243472205,47,322.017949
9819,198,t_x_319,0.3196661549508256,46,322.041017
9820,199,t_x_358,0.31957730052731464,45,322.076730
9821,200,t_x_235,0.3193493197656214,44,322.099718
9822,201,t_x_238,0.3192659625599451,43,322.122875
9823,202,t_x_329,0.3191806753137926,42,322.146356
9824,203,t_x_321,0.3189184288017534,41,322.180312
9825,204,t_x_120,0.31880171171540855,40,322.202289
9826,205,t_x_382,0.31876090221757525,39,322.224420
9827,206,t_x_52,0.3186162959873259,38,322.246507
9828,207,t_x_422,0.3183627391269323,37,322.269455
9829,208,t_x_364,0.31835288347826046,36,322.292103
9830,209,t_x_322,0.31830740841254235,35,322.313584
9831,210,t_x_315,0.3183061176182019,34,322.335270
9832,211,t_x_94,0.31824593329857287,33,322.366772
9833,212,t_x_47,0.3182127841880249,32,322.388117
9834,213,t_x_34,0.31800397427268234,31,322.410066
9835,214,t_x_230,0.3177190400122357,30,322.432221
9836,189,t_x_91,0.32105979179969935,261,322.480776
9837,190,t_x_375,0.32083768524015677,45,322.578048
9838,191,t_x_368,0.32082819954508945,44,322.614431
9839,192,t_x_95,0.32077476127869986,43,322.637490
9840,193,t_x_61,0.3206324300073691,42,322.672325
9841,194,t_x_184,0.3204442243710062,41,322.694925
9842,195,t_x_190,0.3203893311707023,40,322.716992
9843,196,t_x_376,0.3203565634718892,39,322.741006
9844,197,t_x_143,0.3203363352962292,38,322.774271
9845,198,t_x_4,0.32030328407467384,37,322.796923
9846,199,t_x_11,0.32017864898743276,36,322.819087
